id,tipo,valorVenda,bairro,cidade,estado,quartos,suites,vagas,banheiros,areaConstruida,endereco_completo,url,Latitude,Longitude
165131790,Apartamento,750000.0,Centro,Florianópolis,SC,1,0,1,2,56.47,"Rua Crispim Mira, 439, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+centro+florianopolis+sc+56,47m2+rs750000/165131790",-27.5919815,-48.543182
165131805,Apartamento,1490000.0,Agronômica,Florianópolis,SC,3,1,2,3,145.0,"Rua Aristídes Lobo, 335, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+agronomica+florianopolis+sc+145m2+rs1490000/165131805,-27.5740686,-48.5343368
165131827,Casa,1790000.0,Campeche,Florianópolis,SC,3,1,4,2,151.0,"Travessa da Liberdade, 628, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+151m2+rs1790000/165131827,-27.6831487,-48.4929935
165131870,Apartamento,3080000.0,Côrrego Grande,Florianópolis,SC,4,4,3,4,164.0,"Rua Apeninos, 23, Côrrego Grande, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+corrego-grande+florianopolis+sc+164m2+rs3080000/165131870,-27.6032009,-48.5012553
165132104,Apartamento,995000.0,Trindade,Florianópolis,SC,2,1,1,2,63.75,"Rua José Batista Rosa, 31, Trindade, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+trindade+florianopolis+sc+63,75m2+rs995000/165132104",-27.5879809,-48.5271358
165132191,Casa,1950000.0,Santa Mônica,Florianópolis,SC,4,2,2,4,194.55,"Rua Cônego Thomaz Fontes, 109, Santa Mônica, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+santa-monica+florianopolis+sc+194,55m2+rs1950000/165132191",-27.5888068,-48.5136128
165132227,Casa,1090000.0,Saco Dos Limões,Florianópolis,SC,3,1,2,4,150.0,"Rua Hipólito Mafra, 214, Saco Dos Limões, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+saco-dos-limoes+florianopolis+sc+150m2+rs1090000/165132227,-27.6068613,-48.5337918
165132260,Cobertura,1400000.0,Trindade,Florianópolis,SC,2,1,2,3,137.88,"Rua Lauro Linhares, 1314, Trindade, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+2-quartos+trindade+florianopolis+sc+137,88m2+rs1400000/165132260",-27.5796818,-48.5261161
165132403,Estúdio,718000.0,Campeche,Florianópolis,SC,1,1,1,1,70.0,"Rodovia Francisco Magno Vieira, 3454, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+campeche+florianopolis+sc+70m2+rs718000/165132403,-27.6996171,-48.5112803
165132494,Sala Comercial,445000.0,Saco Grande,Florianópolis,SC,0,0,1,1,31.33,"Rodovia José Carlos Daux, 5500, Saco Grande, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+saco-grande+florianopolis+sc+31,33m2+rs445000/165132494",-27.5338569,-48.5115358
165132592,Apartamento,1200000.0,Jardim Atlântico,Florianópolis,SC,4,1,2,3,117.57,"Rua José Beiro, 292, Jardim Atlântico, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+jardim-atlantico+florianopolis+sc+117,57m2+rs1200000/165132592",-27.581962,-48.5903926
165132597,Apartamento,780000.0,Itacorubi,Florianópolis,SC,2,1,2,1,68.5,"Rua Quilombo, 137, Itacorubi, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+itacorubi+florianopolis+sc+68,5m2+rs780000/165132597",-27.5839208,-48.4925744
165132618,Casa,700000.0,São João do Rio Vermelho,Florianópolis,SC,3,1,2,2,99.37,"Rua Canto das Corujas, 493, São João do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+sao-joao-do-rio-vermelho+florianopolis+sc+99,37m2+rs700000/165132618",Erro,Erro
165132668,Apartamento,970000.0,Joao Paulo,Florianópolis,SC,2,1,1,2,78.0,"Rodovia João Paulo, 614, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+joao-paulo+florianopolis+sc+78m2+rs970000/165132668,-27.5555543,-48.5027179
165132742,Estúdio,699000.0,Joao Paulo,Florianópolis,SC,1,0,1,1,37.0,"Rodovia João Paulo, 1291, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+joao-paulo+florianopolis+sc+37m2+rs699000/165132742,-27.5559218,-48.5019898
165132940,Casa,2600000.0,Côrrego Grande,Florianópolis,SC,4,1,3,5,307.97,"Rua Heidelberg, 63, Côrrego Grande, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+corrego-grande+florianopolis+sc+307,97m2+rs2600000/165132940",-27.5988918,-48.5004839
165133008,Apartamento,785000.0,Itacorubi,Florianópolis,SC,3,0,2,2,74.09,"Rodovia Amaro Antônio Vieira, 2155, Itacorubi, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+itacorubi+florianopolis+sc+74,09m2+rs785000/165133008",-27.5767218,-48.5065654
165133022,Cobertura,1920000.0,Pantanal,Florianópolis,SC,3,2,2,3,165.0,"Rua Pedro Vieira Vidal, 280, Pantanal, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+pantanal+florianopolis+sc+165m2+rs1920000/165133022,-27.6096083,-48.525494
165133072,Casa,2690000.0,Estreito,Florianópolis,SC,3,1,5,5,286.63,"Rua José Maykot, 159, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+estreito+florianopolis+sc+286,63m2+rs2690000/165133072",Erro,Erro
165133174,Apartamento,1232000.0,Itacorubi,Florianópolis,SC,3,1,2,2,89.0,"Rua Professor Ayrton Roberto de Oliveira, 20, Itacorubi, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+itacorubi+florianopolis+sc+89m2+rs1232000/165133174,-27.5786366,-48.5111392
165133236,Cobertura,3300000.0,Agronômica,Florianópolis,SC,3,3,3,4,219.0,"Rua Sidney Nocetti, 75, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+agronomica+florianopolis+sc+219m2+rs3300000/165133236,-27.5765286,-48.5401139
165133302,Apartamento,985000.0,Trindade,Florianópolis,SC,2,1,2,2,82.7,"Rua Francisco Goulart, 96, Trindade, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+trindade+florianopolis+sc+82,7m2+rs985000/165133302",-27.5955,-48.5221649
165133358,Casa,890000.0,Ponta Das Canas,Florianópolis,SC,3,0,0,2,660.0,"Portal das Flores, 195, Ponta Das Canas, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+ponta-das-canas+florianopolis+sc+660m2+rs890000/165133358,Erro,Erro
165133424,Apartamento,1350000.0,Centro,Florianópolis,SC,2,1,1,1,73.05,"Rua Desembargador Urbano Salles, 99, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+centro+florianopolis+sc+73,05m2+rs1350000/165133424",-27.5910036,-48.5438631
165133431,Apartamento,1200000.0,Jurerê,Florianópolis,SC,2,1,1,2,67.43,"Rua dos Chernes, 525, Jurerê, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+jurere+florianopolis+sc+67,43m2+rs1200000/165133431",-27.4422365,-48.4904577
165133454,Casa,1620000.0,Jardim Atlântico,Florianópolis,SC,4,4,2,4,240.0,"Rua Vidal Gregório Pereira, 226, Jardim Atlântico, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+jardim-atlantico+florianopolis+sc+240m2+rs1620000/165133454,-27.5844988,-48.5896259
165133494,Apartamento,475000.0,Trindade,Florianópolis,SC,2,0,1,1,65.56,"Rua Europa, 150, Trindade, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+trindade+florianopolis+sc+65,56m2+rs475000/165133494",-27.5853801,-48.5263766
165133571,Apartamento,749000.0,Centro,Florianópolis,SC,2,0,1,2,82.16,"Avenida Hercílio Luz, 1425, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+centro+florianopolis+sc+82,16m2+rs749000/165133571",-27.5921964,-48.5437094
165133643,Cobertura,1500000.0,Trindade,Florianópolis,SC,2,1,1,2,138.83,"Rua Lauro Linhares, 925, Trindade, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+2-quartos+trindade+florianopolis+sc+138,83m2+rs1500000/165133643",-27.5925865,-48.5214769
165133660,Apartamento,580000.0,Centro,Florianópolis,SC,2,0,1,2,68.7,"Rua Almirante Dorval Melchíades de Souza, 690, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+centro+florianopolis+sc+68,7m2+rs580000/165133660",-27.59357085,-48.548591697701724
165133667,Terreno,1300000.0,Rio Tavares,Florianópolis,SC,0,0,0,0,456.0,"Rodovia Doutor Antônio Luiz Moura Gonzaga, 1, Rio Tavares, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+rio-tavares+florianopolis+sc+456m2+rs1300000/165133667,-27.6569057,-48.4857159
165133881,Apartamento,2150000.0,Itacorubi,Florianópolis,SC,3,1,2,4,122.75,"Rodovia Admar Gonzaga, 707, Itacorubi, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+itacorubi+florianopolis+sc+122,75m2+rs2150000/165133881",-27.5909226,-48.4941247
165133896,Apartamento,650000.0,Abraão,Florianópolis,SC,3,1,2,2,127.37,"Rua Manoel Félix Cardoso, 149, Abraão, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+abraao+florianopolis+sc+127,37m2+rs650000/165133896",-27.60875,-48.5929675
165133981,Casa,1600000.0,Açores,Florianópolis,SC,3,3,2,3,148.36,"Rua Julião Benjamin da Lapa, 1, Açores, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+acores+florianopolis+sc+148,36m2+rs1600000/165133981",-27.7789231,-48.5274532
165133997,Apartamento,1800000.0,Centro,Florianópolis,SC,3,1,2,3,113.45,"Rua Presidente Coutinho, 503, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+centro+florianopolis+sc+113,45m2+rs1800000/165133997",-27.5908102,-48.5523605
165134008,Casa,850000.0,Ingleses Do Rio Vermelho,Florianópolis,SC,2,1,0,3,133.86,"Arrastão, 84, Ingleses Do Rio Vermelho, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+2-quartos+ingleses-do-rio-vermelho+florianopolis+sc+133,86m2+rs850000/165134008",-27.4448032,-48.4072688
165134047,Apartamento,1000000.0,Estreito,Florianópolis,SC,2,1,1,1,75.67,"Rua José Cândido da Silva, 98, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+estreito+florianopolis+sc+75,67m2+rs1000000/165134047",Erro,Erro
165134049,Terreno,2500000.0,Ratones,Florianópolis,SC,0,0,0,0,5280.0,"Rua Bento Manoel Ferreira, 1874, Ratones, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+ratones+florianopolis+sc+5280m2+rs2500000/165134049,-27.5100664,-48.4701047
165134091,Apartamento,491000.0,Carvoeira,Florianópolis,SC,1,0,1,1,30.85,"Rua Nilo Cordeiro Dutra, 100, Carvoeira, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+carvoeira+florianopolis+sc+30,85m2+rs491000/165134091",-27.6049326,-48.5289608
165134116,Sala Comercial,1249000.0,Centro,Florianópolis,SC,0,0,0,4,212.65,"Rua Vidal Ramos, 31, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+212,65m2+rs1249000/165134116",-27.596138,-48.54965915560921
165134276,Apartamento,6450000.0,Centro,Florianópolis,SC,3,3,2,6,175.6,"Rua Felipe Schmidt, 735, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+centro+florianopolis+sc+175,6m2+rs6450000/165134276",-27.5906852,-48.5616393
165134308,Apartamento,1790000.0,Jardim Atlântico,Florianópolis,SC,2,2,1,3,99.14,"Rua Marcílio Dias, 265, Jardim Atlântico, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+jardim-atlantico+florianopolis+sc+99,14m2+rs1790000/165134308",-27.5788174,-48.5913389
165134325,Apartamento,2200000.0,Jardim Atlântico,Florianópolis,SC,3,3,3,3,139.66,"Rua Marcílio Dias, 265, Jardim Atlântico, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+jardim-atlantico+florianopolis+sc+139,66m2+rs2200000/165134325",-27.5788174,-48.5913389
165134343,Apartamento,1290000.0,Jurerê,Florianópolis,SC,2,1,1,2,83.59,"Rodovia Jornalista Maurício Sirotsky Sobrinho, 5095, Jurerê, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+jurere+florianopolis+sc+83,59m2+rs1290000/165134343",-27.4399258,-48.4865247
165134349,Casa,1650000.0,Vargem Grande,Florianópolis,SC,4,1,2,2,172.88,"Estrada Cristóvão Machado de Campos, 2270, Vargem Grande, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+vargem-grande+florianopolis+sc+172,88m2+rs1650000/165134349",-27.4655701,-48.4483132
165134350,Casa,2990000.0,Cacupé,Florianópolis,SC,4,2,4,5,264.0,"Estrada Haroldo Soares Glavan, 3874, Cacupé, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+cacupe+florianopolis+sc+264m2+rs2990000/165134350,-27.5199629,-48.5204723
165128126,Casa,1495000.0,Campeche,Florianópolis,SC,3,1,2,2,158.7,"Rua Jardim dos Eucaliptos, 1266, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+campeche+florianopolis+sc+158,7m2+rs1495000/165128126",-27.7047018,-48.4993759
165129567,Casa,3724000.0,Novo Campeche,Florianópolis,SC,4,1,4,3,155.0,"Rua Otávio Cruz, 382, Novo Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+novo-campeche+florianopolis+sc+155m2+rs3724000/165129567,-27.6639205,-48.478442
165130767,Terreno,4300000.0,Jurerê Internacional,Florianópolis,SC,0,0,0,0,,"Rua das Garoupas, 200, Jurerê Internacional, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+jurere-internacional+florianopolis+sc+rs4300000/165130767,-27.4389209,-48.5034782
165131537,Duplex,560000.0,Carvoeira,Florianópolis,SC,1,1,1,2,41.7,"Rua Nilo Cordeiro Dutra, 120, Carvoeira, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+duplex+1-quarto+carvoeira+florianopolis+sc+41,7m2+rs560000/165131537",-27.6049326,-48.5289608
165133525,Duplex,4000000.0,Campeche,Florianópolis,SC,3,3,2,4,160.84,"Avenida Campeche, 1, Campeche, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+duplex+3-quartos+campeche+florianopolis+sc+160,84m2+rs4000000/165133525",-27.6586382,-48.4804706
165133528,Estúdio,700000.0,Centro,Florianópolis,SC,1,0,1,1,30.85,"Rua Irmão Joaquim, 60, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+centro+florianopolis+sc+30,85m2+rs700000/165133528",-27.5891552,-48.5418747
165133818,Cobertura,12000000.0,Campeche,Florianópolis,SC,4,4,4,5,350.0,"Rua Jerônimo Venâncio das Chagas, 387, Campeche, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+cobertura+4-quartos+campeche+florianopolis+sc+350m2+rs12000000/165133818,-27.6656046,-48.4766336
165134007,Apartamento,1990000.0,Saco Grande,Florianópolis,SC,2,2,2,3,110.6,"Rodovia José Carlos Daux, 3936, Saco Grande, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+saco-grande+florianopolis+sc+110,6m2+rs1990000/165134007",-27.5482522,-48.4993628
165134011,Estúdio,550000.0,Saco Grande,Florianópolis,SC,1,1,0,1,34.01,"Rodovia José Carlos Daux, 4929, Saco Grande, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+estudio+1-quarto+saco-grande+florianopolis+sc+34,01m2+rs550000/165134011",-27.5338569,-48.5115358
165134022,Casa,5450000.0,Joao Paulo,Florianópolis,SC,4,2,4,6,530.0,"Rua Almirante Barroso, 188, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+joao-paulo+florianopolis+sc+530m2+rs5450000/165134022,-27.5579657,-48.5150868
165134023,Terreno,631000.0,Vargem Pequena,Florianópolis,SC,0,0,0,0,715.0,"Estrada Manoel Leôncio de Souza Brito, 2795, Vargem Pequena, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+vargem-pequena+florianopolis+sc+715m2+rs631000/165134023,-27.4670042,-48.4652375
15682,Terreno,1100000.0,Itacorubi,Florianópolis,SC,0,0,0,0,728.88,"Rodovia ADMAR GONZAGA, 3180, Itacorubi, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+itacorubi+florianopolis+sc+728,88m2+rs1100000/15682",-27.576749,-48.5146718
15683,Terreno,1100000.0,Itacorubi,Florianópolis,SC,0,0,0,0,842.0,"Rodovia ADMAR GONZAGA, 3180, Itacorubi, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+itacorubi+florianopolis+sc+842m2+rs1100000/15683,-27.576749,-48.5146718
165121981,Terreno,695000.0,Balneário,Florianópolis,SC,0,0,0,0,215.5,"Rua Osvaldo Cruz, 1, Balneário, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+terreno+--quartos+balneario+florianopolis+sc+215,5m2+rs695000/165121981",Erro,Erro
165123372,Apartamento,2200000.0,Centro,Florianópolis,SC,2,1,2,2,72.37,"Avenida Mauro Ramos, 1512, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+centro+florianopolis+sc+72,37m2+rs2200000/165123372",-27.5880115,-48.54263041206349
165123399,Cobertura,6200000.0,Centro,Florianópolis,SC,5,3,3,7,514.3,"Avenida Trompowsky, 219, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+5-quartos+centro+florianopolis+sc+514,3m2+rs6200000/165123399",-27.5893645,-48.5458677
165123931,Duplex,4500000.0,Cacupé,Florianópolis,SC,3,3,3,5,159.0,"Estrada Haroldo Soares Glavan, 2058, Cacupé, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+duplex+3-quartos+cacupe+florianopolis+sc+159m2+rs4500000/165123931,-27.5199629,-48.5204723
165123934,Duplex,4500000.0,Cacupé,Florianópolis,SC,3,3,3,5,159.0,"Estrada Haroldo Soares Glavan, 2058, Cacupé, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+duplex+3-quartos+cacupe+florianopolis+sc+159m2+rs4500000/165123934,-27.5199629,-48.5204723
165124009,Apartamento,2500000.0,Cacupé,Florianópolis,SC,3,3,3,0,157.06,"Estrada Haroldo Soares Glavan, 2058, Cacupé, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+cacupe+florianopolis+sc+157,06m2+rs2500000/165124009",-27.5199629,-48.5204723
165126003,Apartamento,3950000.0,Joao Paulo,Florianópolis,SC,3,3,3,4,164.0,"Rodovia João Paulo, 2301, Joao Paulo, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+joao-paulo+florianopolis+sc+164m2+rs3950000/165126003,-27.5622026,-48.5157539
165126543,Casa,1350000.0,Agronômica,Florianópolis,SC,4,1,0,4,162.8,"Rua Antônio Carlos Ferreira, 518, Agronômica, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+agronomica+florianopolis+sc+162,8m2+rs1350000/165126543",-27.5761129,-48.5293692
165127046,Apartamento,3200000.0,Abraão,Florianópolis,SC,3,3,3,3,220.0,"Rua Videira, 192, Abraão, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+abraao+florianopolis+sc+220m2+rs3200000/165127046,-27.606911,-48.5941896
165127261,Casa,2520000.0,Sambaqui,Florianópolis,SC,4,3,2,4,238.0,"Rua Gécio de Souza e Silva, 65, Sambaqui, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+4-quartos+sambaqui+florianopolis+sc+238m2+rs2520000/165127261,-27.4873573,-48.5312624
165127765,Sala Comercial,2120000.0,Centro,Florianópolis,SC,0,0,2,0,62.16,"Avenida Prefeito Osmar Cunha, 416, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+62,16m2+rs2120000/165127765",-27.5921585,-48.5514026
165128166,Apartamento,1400000.0,Coqueiros,Florianópolis,SC,2,2,1,3,100.38,"Rua Marques de Carvalho, 205, Coqueiros, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+coqueiros+florianopolis+sc+100,38m2+rs1400000/165128166",-27.607619,-48.5781613
165128432,Apartamento,1980000.0,Agronômica,Florianópolis,SC,3,1,2,3,162.86,"Rua Rui Barbosa, 174, Agronômica, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+agronomica+florianopolis+sc+162,86m2+rs1980000/165128432",-27.5751958,-48.538645
165128535,Casa,750000.0,Agronômica,Florianópolis,SC,2,0,1,1,112.0,"Rua Doutor Augusto Fausto de Sousa, 133, Agronômica, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+2-quartos+agronomica+florianopolis+sc+112m2+rs750000/165128535,Erro,Erro
165129237,Cobertura,3390000.0,Centro,Florianópolis,SC,3,2,3,3,237.03,"Rua Rafael Bandeira, 65, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+centro+florianopolis+sc+237,03m2+rs3390000/165129237",-27.5870145,-48.5454084
165129857,Apartamento,1168000.0,Jardim Atlântico,Florianópolis,SC,2,2,1,2,72.5,"Rua Orlando Odilio Koerich, 201, Jardim Atlântico, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+jardim-atlantico+florianopolis+sc+72,5m2+rs1168000/165129857",-27.5812989,-48.5923736
165129939,Apartamento,6500000.0,Agronômica,Florianópolis,SC,4,2,4,5,221.35,"Rua Frei Caneca, 17, Agronômica, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+agronomica+florianopolis+sc+221,35m2+rs6500000/165129939",-27.58280585,-48.54379245734658
165130331,Sala Comercial,220000.0,Centro,Florianópolis,SC,0,0,0,0,31.01,"Rua Araújo Figueiredo, 119, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+sala-comercial+--quartos+centro+florianopolis+sc+31,01m2+rs220000/165130331",-27.59607835,-48.54716315
165130833,Apartamento,1190000.0,Agronômica,Florianópolis,SC,2,1,2,2,61.5,"Rua Frei Caneca, 450, Agronômica, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+agronomica+florianopolis+sc+61,5m2+rs1190000/165130833",-27.5825972,-48.5436094
165130973,Cobertura,3700000.0,Estreito,Florianópolis,SC,3,2,4,1,248.65,"Avenida Cláudio Alvim Barbosa, 1345, Estreito, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+cobertura+3-quartos+estreito+florianopolis+sc+248,65m2+rs3700000/165130973",Erro,Erro
165131388,Casa,2890000.0,Sambaqui,Florianópolis,SC,5,3,0,5,328.34,"Rua Gécio de Souza e Silva, 65, Sambaqui, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+5-quartos+sambaqui+florianopolis+sc+328,34m2+rs2890000/165131388",-27.4873573,-48.5312624
165131515,Apartamento,1200000.0,Estreito,Florianópolis,SC,3,1,2,2,113.0,"Rua Olavo Bilac, 116, Estreito, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+estreito+florianopolis+sc+113m2+rs1200000/165131515,Erro,Erro
165131615,Apartamento,1639556.64,Itacorubi,Florianópolis,SC,4,1,2,3,108.8,"Rua Salvatina Feliciana dos Santos, 257, Itacorubi, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+4-quartos+itacorubi+florianopolis+sc+108,8m2+rs1639556,64/165131615",-27.5937883,-48.4927873
165131775,Apartamento,1290000.0,Coqueiros,Florianópolis,SC,2,1,2,2,76.75,"Rua Desembargador Pedro Silva, 2916, Coqueiros, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+coqueiros+florianopolis+sc+76,75m2+rs1290000/165131775",-27.6126837,-48.5833449
165131938,Casa,2500000.0,Itaguaçu,Florianópolis,SC,5,1,3,4,231.34,"Rua Jardim Costa Azul, 178, Itaguaçu, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+casa+5-quartos+itaguacu+florianopolis+sc+231,34m2+rs2500000/165131938",-27.6140275,-48.5920291
165132147,Apartamento,1300000.0,Centro,Florianópolis,SC,1,1,1,2,77.09,"Rua Almirante Lamego, 747, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+1-quarto+centro+florianopolis+sc+77,09m2+rs1300000/165132147",-27.5898677,-48.5602648
165132367,Apartamento,1400000.0,Centro,Florianópolis,SC,2,2,1,3,75.73,"Rua Santo Inácio de Loyola, 135, Centro, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+2-quartos+centro+florianopolis+sc+75,73m2+rs1400000/165132367",-27.590046,-48.5487437
165132631,Apartamento,1550000.0,Itacorubi,Florianópolis,SC,3,2,2,4,122.29,"Rua Pastor William Richard Schisler Filho, 900, Itacorubi, Florianópolis, SC","https://www.gralhaimoveis.com.br/imovel/venda+apartamento+3-quartos+itacorubi+florianopolis+sc+122,29m2+rs1550000/165132631",-27.5763668,-48.5110631
165132676,Casa,2300000.0,Coqueiros,Florianópolis,SC,3,1,0,4,195.0,"Rua Wilson Luz, 45, Coqueiros, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+3-quartos+coqueiros+florianopolis+sc+195m2+rs2300000/165132676,-27.6061587,-48.5749729
165132830,Casa,11900000.0,Jurerê Internacional,Florianópolis,SC,6,6,4,10,899.0,"Avenida dos Búzios, 2965, Jurerê Internacional, Florianópolis, SC",https://www.gralhaimoveis.com.br/imovel/venda+casa+6-quartos+jurere-internacional+florianopolis+sc+899m2+rs11900000/165132830,-27.4401949,-48.4979797
